register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OV	ビン	ビン	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	ドウジン	道人		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	シラヌイ	不知火		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	シカメル	顰める		動詞-一般	和	2.1570	用	関係	作用	成形・変形	1	4.284
OV	バルガ	バルガ	Varga	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	マヒ	麻痺		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	ヒノ	ヒノ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	オオミカミ	大神		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	オノン	オノン		名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ウスリー	ウスリー		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	シャッコツ	尺骨		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	イキレ	いきれ		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ナベヅル	鍋鶴		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ケイ	兄		名詞-普通名詞-一般	漢	1.2140	体	主体	家族	兄弟	1	4.284
OV	アラサキ	アラサキ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	ナンキュウ	軟球		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ホタルガリ	蛍狩り		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	カブサル	被さる		動詞-一般	和	x.xxxx					1	4.284
OV	ミット	ミット	mitt	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ガーベラ	ガーベラ	gerbera	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	トミニ	頓に		副詞	混	x.xxxx					1	4.284
OV	セイセキ	青石		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	イヨ	イヨ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	フセヤ	伏せ屋		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	タンボ	田圃		名詞-普通名詞-一般	混	1.4700	体	生産物	土地利用	地類（土地利用）	1	4.284
OV	テンコウ	転向		名詞-普通名詞-サ変可能	漢	1.1501	体	関係	作用	変換・交換	1	4.284
OV	ウシロデ	後ろ手		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ムシコ	虫籠		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	マスメ	枡目		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ボウチュウ	傍注		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	マガタマ	勾玉		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	カミクダク	噛み砕く		動詞-一般	和	x.xxxx					1	4.284
OV	ヤギョウ	夜業		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ハク	掃く		動詞-一般	和	x.xxxx					1	4.284
OV	ラベル	ラベル	Ravel	名詞-固有名詞-人名-一般	固	1.4590	体	生産物	道具	札・帳など	1	4.284
OV	ガロア	ガロア	Galois	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	フウシャ	風車		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ナベゾコ	鍋底		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	デムカエル	出迎える		動詞-一般	和	2.3520	用	活動	交わり	応接・送迎	1	4.284
OV	シシムラ	肉叢		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ゴロゴロ	ごろごろ		副詞	和	3.1910	相	関係	量	多少	1	4.284
OV	コギヨセル	漕ぎ寄せる		動詞-一般	和	x.xxxx					1	4.284
OV	イタリ	至り		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	スカーフ	スカーフ	scarf	名詞-普通名詞-一般	外	1.4251	体	生産物	衣料	ネクタイ・帯・手袋・靴下など	1	4.284
OV	マネキイレル	招き入れる		動詞-一般	和	x.xxxx					1	4.284
OV	ワカス	涌かす		動詞-一般	和	x.xxxx					1	4.284
OV	ウエ	上		接尾辞-名詞的-一般	和	1.1741	体	関係	空間	上下	1	4.284
OV	センポウ	先方		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ツツミガミ	包み紙		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	オウメン	凹面		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	レイキ	励起		名詞-普通名詞-サ変可能	漢	1.1500	体	関係	作用	作用・変化	1	4.284
OV	ショーケース	ショーケース	showcase	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ヒナタクサイ	日向臭い		形容詞-一般	和	x.xxxx					1	4.284
OV	モクスル	目する		動詞-一般	混	2.3062	用	活動	心	注意・認知・了解	1	4.284
OV	ケタテル	蹴立てる		動詞-一般	和	x.xxxx					1	4.284
OV	ボウセキ	紡績		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	ツキイル	突き入る		動詞-一般	和	x.xxxx					1	4.284
OV	コゴメル	屈める		動詞-一般	和	2.1570	用	関係	作用	成形・変形	1	4.284
OV	ジュウショウ	重唱		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	ハネアゲル	撥ね上げる		動詞-一般	和	x.xxxx					1	4.284
OV	ブ	部		名詞-普通名詞-助数詞可能	漢	1.2700	体	主体	機関	機関	1	4.284
OV	ワーニャ	ワーニャ	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	リガク	理学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	1	4.284
OV	イドコロ	居所		名詞-普通名詞-一般	和	1.1700	体	関係	空間	空間・場所	1	4.284
OV	ヒキチギル	引きちぎる		動詞-一般	和	x.xxxx					1	4.284
OV	シュウコウ	秋耕		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ソウリョウ	爽涼		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ギロン	議論		名詞-普通名詞-サ変可能	漢	1.3133	体	活動	言語	会議・論議	1	4.284
OV	カカ	かか		副詞	和	x.xxxx					1	4.284
OV	シノビワライ	忍び笑い		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	チッソ	窒素		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	1	4.284
OV	ナゲオトス	投げ落とす		動詞-一般	和	x.xxxx					1	4.284
OV	イタメル	炒める		動詞-一般	和	2.3842	用	活動	事業	炊事・調理	1	4.284
OV	ブツマ	仏間		名詞-普通名詞-一般	混	x.xxxx					1	4.284
OV	ユ	ユ		記号-一般	記号	1.2390	体	主体	人物	固有人名	1	4.284
OV	ヤル	遣る		動詞-非自立可能	和	2.3770	用	活動	経済	授受	1	4.284
OV	チ	知		名詞-普通名詞-一般	漢	1.3060	体	活動	心	知・知識	1	4.284
OV	シツレン	失恋		名詞-普通名詞-サ変可能	漢	1.3020	体	活動	心	好悪・愛憎	1	4.284
OV	コゴム	屈む		動詞-一般	和	x.xxxx					1	4.284
OV	コギイダス	漕ぎ出だす		動詞-一般	和	x.xxxx					1	4.284
OV	オドリミ	踊り見		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	サカリ	盛り		名詞-普通名詞-一般	和	1.1573	体	関係	作用	配列・排列	1	4.284
OV	カワベ	川辺		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	カモ	カモ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	アキレル	呆れる		動詞-一般	和	x.xxxx					1	4.284
OV	アメアガリ	雨上がり		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ナニビト	何人		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ヤドカリ	宿借り		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	イナギ	イナギ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	1	4.284
OV	チュウカ	中華		名詞-固有名詞-地名-国	固	1.4310	体	生産物	食料	料理	1	4.284
OV	カキョク	歌曲		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ジョカ	女花		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ウラミ	裏見		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	フーワリ	ふーわり		副詞	和	x.xxxx					1	4.284
OV	シュンヨウ	春陽		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ウスガミ	薄紙		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ネムリタリル	眠り足りる		動詞-一般	和	x.xxxx					1	4.284
OV	デンリ	電離		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	イタイケ	幼気		形状詞-一般	和	x.xxxx					1	4.284
OV	キタイ	奇態		名詞-普通名詞-形状詞可能	漢	x.xxxx					1	4.284
OV	トノモ	外の面		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ヒタシ	浸し		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	アジ	アジ	agitation	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ナエギ	苗木		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	レンコ	連呼		名詞-普通名詞-サ変可能	漢	1.3121	体	活動	言語	合図・挨拶	1	4.284
OV	ミズグチ	水口		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	キリビ	切り火		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ダイダイイロ	橙色		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	イデタツ	出で立つ		動詞-一般	和	x.xxxx					1	4.284
OV	ナトリウム	ナトリウム	natrium	名詞-普通名詞-一般	外	1.5110	体	自然	物質	元素	1	4.284
OV	シンサイ	震災		名詞-普通名詞-一般	漢	1.5140	体	自然	物質	天災	1	4.284
OV	ショウチョウ	消長		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	ブンコウ	分光		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	アンシツ	暗室		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ホツレ	ほつれ		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ガッショウ	合掌		名詞-普通名詞-サ変可能	漢	1.3392	体	活動	生活	手足の動作	1	4.284
OV	スウシキ	数式		名詞-普通名詞-一般	漢	1.3115	体	活動	言語	表・図・譜・式	1	4.284
OV	ムレイル	群れ居る		動詞-一般	和	x.xxxx					1	4.284
OV	メイメイ	明々		名詞-普通名詞-形状詞可能	漢	x.xxxx					1	4.284
OV	ドウシ	道士		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ケツリュウ	血流		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	タチ	館		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ネンブツ	念仏		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	コヨナイ	こよない		形容詞-一般	和	x.xxxx					1	4.284
OV	ハシリクル	走り来る		動詞-一般	和	x.xxxx					1	4.284
OV	オオカマ	オオカマ		名詞-固有名詞-人名-姓	固	x.xxxx					1	4.284
OV	アマチャ	甘茶		名詞-普通名詞-一般	混	x.xxxx					1	4.284
OV	グラニュー	グラニュー	granulated	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ムスカリ	ムスカリ	Muscari	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	キギョウ	企業		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	1	4.284
OV	キンシン	金神		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	マタタキ	瞬き		名詞-普通名詞-サ変可能	和	1.3393	体	活動	生活	口・鼻・目の動作	1	4.284
OV	シュート	シュート	chute	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	1	4.284
OV	タタミカケル	畳み掛ける		動詞-一般	和	x.xxxx					1	4.284
OV	アオギリ	青桐		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ダスト	ダスト	dust	名詞-普通名詞-一般	外	1.5112	体	自然	物質	さび・ちり・煙・灰など	1	4.284
OV	フジョウ	不浄		名詞-普通名詞-形状詞可能	漢	x.xxxx					1	4.284
OV	ハクロウ	白蝋		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ショウ	頌		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ドナタ	何方		代名詞	和	1.1010	体	関係	事柄	こそあど・他	1	4.284
OV	デアイ	出会い		名詞-普通名詞-一般	和	1.1550	体	関係	作用	合体・出会い・集合など	1	4.284
OV	イドウ	異動		名詞-普通名詞-一般	漢	1.3630	体	活動	待遇	人事	1	4.284
OV	アゲル	上げる		動詞-非自立可能	和	2.3063	用	活動	心	比較・参考・区別・選択	1	4.284
OV	ニジミ	滲み		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	アフレイデル	溢れ出でる		動詞-一般	和	x.xxxx					1	4.284
OV	アラナミ	荒波		名詞-普通名詞-一般	和	1.5155	体	自然	物質	波・潮	1	4.284
OV	ヒョウリ	表裏		名詞-普通名詞-サ変可能	漢	1.1750	体	関係	空間	面・側・表裏	1	4.284
OV	ジョウシ	上司		名詞-普通名詞-一般	漢	1.2440	体	主体	成員	相対的地位	1	4.284
OV	フブキ	フブキ		名詞-固有名詞-人名-姓	固	x.xxxx					1	4.284
OV	チカヅケル	近付ける		動詞-一般	和	2.1560	用	関係	作用	接近・接触・隔離	1	4.284
OV	ヒトリイ	独り居		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ヘコム	凹む		動詞-一般	和	x.xxxx					1	4.284
OV	ウワムク	上向く		動詞-一般	和	x.xxxx					1	4.284
OV	フルセ	フルセ		名詞-固有名詞-人名-姓	固	x.xxxx					1	4.284
OV	ロウタケル	臈たける		動詞-一般	混	x.xxxx					1	4.284
OV	オウミ	オウミ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	ショシ	諸子		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	フリ	振り		名詞-普通名詞-助数詞可能	和	1.1310	体	関係	様相	風・観・姿	1	4.284
OV	ホショウ	保証		名詞-普通名詞-サ変可能	漢	1.3530	体	活動	交わり	約束	1	4.284
OV	ブザマ	無様		名詞-普通名詞-形状詞可能	混	x.xxxx					1	4.284
OV	シュウチャク	執着		名詞-普通名詞-サ変可能	漢	1.3042	体	活動	心	欲望・期待・失望	1	4.284
OV	ケイ	桂		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	リッ	立		接頭辞	漢	2.1220	用	関係	存在	成立	1	4.284
OV	グラリ	ぐらり		副詞	和	x.xxxx					1	4.284
OV	ヨセル	寄せる		動詞-一般	和	2.1550	用	関係	作用	合体・出会い・集合など	1	4.284
OV	カンアイ	寒靄		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	イクヨ	イクヨ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	1	4.284
OV	コウドウ	講堂		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	オウジョウ	往生		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	チョウズ	手水		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ショイン	書院		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ショ	書		名詞-普通名詞-一般	漢	1.3220	体	活動	芸術	芸術・美術	1	4.284
OV	タイヤ	タイヤ	tire	名詞-普通名詞-一般	外	1.4150	体	生産物	資材	輪・車・棒・管など	1	4.284
OV	ホ	舗		接尾辞-名詞的-一般	漢	x.xxxx					1	4.284
OV	チコツ	恥骨		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	メイカイ	冥界		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ハクラク	剥落		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	カラカラ	からから		形状詞-一般	和	3.5130	相	自然	物質	水・乾湿	1	4.284
OV	オイル	オイル	oil	名詞-普通名詞-一般	外	1.4140	体	生産物	資材	ゴム・のり・油など	1	4.284
OV	タチヌレル	立ち濡れる		動詞-一般	和	x.xxxx					1	4.284
OV	シュンラン	春蘭		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ノウリョク	濃緑		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ラチ	拉致		名詞-普通名詞-サ変可能	漢	1.1525	体	関係	作用	連れ・導き・追い・逃げなど	1	4.284
OV	タムケル	手向ける		動詞-一般	和	x.xxxx					1	4.284
OV	モナド	モナド	monad	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ヘン	片		接尾辞-名詞的-一般	漢	1.1850	体	関係	形	束・片・列・わく	1	4.284
OV	タネナス	種茄子		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ゴソウ	護送		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	ジーンズ	ジーンズ	jeans	名詞-普通名詞-一般	外	1.4201	体	生産物	衣料	布・布地・織物	1	4.284
OV	ハニ	埴		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	シュ	主		名詞-普通名詞-一般	漢	1.2000	体	主体	人間	人間	1	4.284
OV	ロクロ	轆轤		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ヤスメル	休める		動詞-一般	和	x.xxxx					1	4.284
OV	アカヒト	アカヒト		名詞-固有名詞-人名-名	固	x.xxxx					1	4.284
OV	ユトリ	ゆとり		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	アイシアウ	愛し合う		動詞-一般	混	x.xxxx					1	4.284
OV	ショ	薯		接尾辞-名詞的-一般	漢	x.xxxx					1	4.284
OV	オカ	オカ		名詞-固有名詞-人名-姓	固	x.xxxx					1	4.284
OV	ハッコウ	白光		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	トビキリ	飛び切り		名詞-普通名詞-副詞可能	和	3.1920	相	関係	量	程度	1	4.284
OV	カザカミ	風上		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ソメ	染め		接尾辞-名詞的-一般	和	x.xxxx					1	4.284
OV	マチヤ	町家		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ワシ	わし		代名詞	和	1.2010	体	主体	人間	われ・なれ・かれ	1	4.284
OV	コウグ	香具		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	カ	顆		名詞-普通名詞-助数詞可能	漢	x.xxxx					1	4.284
OV	ダイ	代		名詞-普通名詞-助数詞可能	漢	1.1623	体	関係	時間	時代	1	4.284
OV	ケン	腱		名詞-普通名詞-一般	漢	1.5604	体	自然	身体	膜・筋・神経・内臓	1	4.284
OV	エドガワ	エドガワ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	1	4.284
OV	ガーシュイン	ガーシュイン	Gershwin	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	ノヤマ	野山		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	チュウガエリ	宙返り		名詞-普通名詞-サ変可能	混	x.xxxx					1	4.284
OV	ソウ	葬		接尾辞-名詞的-一般	漢	x.xxxx					1	4.284
OV	ハヤセ	ハヤセ		名詞-固有名詞-人名-姓	固						1	4.284
OV	ハヤセ	早瀬		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	オチアウ	落ち合う		動詞-一般	和	x.xxxx					1	4.284
OV	テンジク	天竺		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ワカクサ	若草		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ウラヤス	ウラヤス		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	クギレ	句切れ		名詞-普通名詞-一般	混	x.xxxx					1	4.284
OV	シガク	詩学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	1	4.284
OV	トコロ	所		名詞-普通名詞-副詞可能	和	1.2640	体	主体	社会	事務所・市場・駅など	1	4.284
OV	カッタツ	闊達		形状詞-一般	漢	x.xxxx					1	4.284
OV	ウエスタン	ウエスタン	Western	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	グンセイ	群生		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	キリステル	切り捨てる		動詞-一般	和	2.1571	用	関係	作用	切断	1	4.284
OV	サンタン	賛嘆		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	オバナ	尾花		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ソエギ	添え木		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ギョゾク	魚族		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	フリシク	降り敷く		動詞-一般	和	x.xxxx					1	4.284
OV	ボンチ	盆地		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ゲンダイ	現代		名詞-普通名詞-副詞可能	漢	1.1623	体	関係	時間	時代	1	4.284
OV	ユ	喩		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	キリマンジャロ	キリマンジャロ	Kilimanjaro	名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	オクリトドケル	送り届ける		動詞-一般	和	2.3830	用	活動	事業	運輸	1	4.284
OV	アリサマ	有り様		名詞-普通名詞-一般	和	1.1300	体	関係	様相	様相・情勢	1	4.284
OV	セキガハラ	セキガハラ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	1	4.284
OV	ジツゾン	実存		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	オモ	主		形状詞-一般	和	1.2340	体	主体	人物	人物	1	4.284
OV	ハズカシイ	恥ずかしい		形容詞-一般	和	x.xxxx					1	4.284
OV	ココウ	孤高		名詞-普通名詞-形状詞可能	漢	x.xxxx					1	4.284
OV	イキミ	生き身		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ウスメ	薄目		名詞-普通名詞-一般	和	1.3393	体	活動	生活	口・鼻・目の動作	1	4.284
OV	リョウガ	凌駕		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	シンキ	辛気		名詞-普通名詞-形状詞可能	漢	x.xxxx					1	4.284
OV	ソウ	躁		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	サイジョウ	祭場		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	コウジマチ	コウジマチ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	スイハ	スイハ		名詞-固有名詞-人名-名	固	x.xxxx					1	4.284
OV	コウベ	コウベ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	1	4.284
OV	パルナシアン	パルナシアン	parnassiens	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	ジシン	磁針		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ヨワネ	弱音		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	シュウグ	衆愚		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	クレヨン	クレヨン	crayon	名詞-普通名詞-一般	外	1.4530	体	生産物	道具	文具	1	4.284
OV	リュウシュツ	流出		名詞-普通名詞-サ変可能	漢	1.1531	体	関係	作用	出・出し	1	4.284
OV	サティ	サティ		名詞-固有名詞-一般	固	x.xxxx					1	4.284
OV	キジン	奇人		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	コンコン	こんこん		副詞	和	3.5030	相	自然	自然	音	1	4.284
OV	サヤサヤ	さやさや		副詞	和	x.xxxx					1	4.284
OV	チョウリョウ	跳梁		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	タラ	鱈		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	コウジュク	黄熟		名詞-普通名詞-サ変可能	漢	x.xxxx					1	4.284
OV	スクイトル	掬い取る		動詞-一般	和	x.xxxx					1	4.284
OV	サクラ	サクラ		名詞-固有名詞-一般	固						1	4.284
OV	シマヤマ	島山		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	キョウジ	矜持		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ダカ	高		接尾辞-名詞的-一般	和	1.1911	体	関係	量	長短・高低・深浅・厚薄・遠近	1	4.284
OV	カノン	カノン	cannon	名詞-普通名詞-一般	外	x.xxxx					1	4.284
OV	サルマワシ	猿回し		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	チクブ	チクブ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	ウチアウ	打ち合う		動詞-一般	和	x.xxxx					1	4.284
OV	トウテン	東天		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	オサメル	収める		動詞-一般	和	2.1532	用	関係	作用	入り・入れ	1	4.284
OV	ジフ	自負		名詞-普通名詞-サ変可能	漢	1.3041	体	活動	心	自信・誇り・恥・反省	1	4.284
OV	ヒキモドス	引き戻す		動詞-一般	和	2.1527	用	関係	作用	往復	1	4.284
OV	コトワリ	理		名詞-普通名詞-一般	和	1.3071	体	活動	心	論理・証明・偽り・誤り・訂正など	1	4.284
OV	キュウシ	弓矢		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ヘルダーリン	ヘルダーリン	Holderlin	名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	クロミドリ	黒緑		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	カザアナ	風穴		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	オトタチバナ	オトタチバナ		名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	ミカサ	ミカサ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	チテイ	地底		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	チュウコウ	忠孝		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ダイジ	大字		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	フナデ	船出		名詞-普通名詞-サ変可能	和	x.xxxx					1	4.284
OV	カン	間		接尾辞-名詞的-副詞可能	漢	1.1720	体	関係	空間	範囲・席・跡	1	4.284
OV	タイショウ	タイショウ		名詞-固有名詞-人名-一般	固	x.xxxx					1	4.284
OV	ハエタタキ	蠅叩き		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ニンキョウ	任侠		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	コガン	孤雁		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	ニヤケル	にやける		動詞-一般	和	x.xxxx					1	4.284
OV	ツダヌマ	ツダヌマ		名詞-固有名詞-地名-一般	固	x.xxxx					1	4.284
OV	タイハン	大半		名詞-普通名詞-一般	漢	1.1940	体	関係	量	一般・全体・部分	1	4.284
OV	カク	掻く		動詞-一般	和	x.xxxx					1	4.284
OV	コウカ	硬貨		名詞-普通名詞-一般	漢	x.xxxx					1	4.284
OV	トロ	瀞		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	アナグラ	穴蔵		名詞-普通名詞-一般	和	1.4410	体	生産物	住居	家屋・建物	1	4.284
OV	アイヌ	アイヌ	Ainu	名詞-固有名詞-一般	固	x.xxxx					1	4.284
OV	ツクリ	作り		名詞-普通名詞-一般	和	1.1320	体	関係	様相	内容・構成	1	4.284
OV	ヒカリゴケ	光蘚		名詞-普通名詞-一般	和	x.xxxx					1	4.284
OV	ワレ	割れ		名詞-普通名詞-一般	和	1.1552	体	関係	作用	分割・分裂・分散	1	4.284
OV	イロアイ	色合い		名詞-普通名詞-一般	和	1.5020	体	自然	自然	色	1	4.284
OV	アッパク	圧迫		名詞-普通名詞-サ変可能	漢	1.3670	体	活動	待遇	命令・制約・服従	1	4.284
