register	UniDic:lForm	UniDic:lemma	UniDic:pos	UniDic:subLemma	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OC	カゲフミ	影踏み	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	マラケシュ	マラケシュ	名詞-固有名詞-地名-一般	Marrakesh	固	x.xxxx					1	0.084
OC	ピグミー	ピグミー	名詞-普通名詞-一般	pygmy	外	x.xxxx					1	0.084
OC	ユカザイ	床材	名詞-普通名詞-一般		混	1.4100	体	生産物	資材	資材・ごみ	1	0.084
OC		（⌒▽⌒＼）	補助記号-ＡＡ-顔文字		記号	x.xxxx					1	0.084
OC	コケドメ	苔止め	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ゼンニン	ゼンニン	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	ホウガ	ホウガ	名詞-固有名詞-人名-一般		固	x.xxxx					1	0.084
OC	サイショク	栽植	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	メダケ	女竹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヤダケ	矢竹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	アズマザサ	東笹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ミヤコザサ	都笹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	チマキザサ	粽笹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ソリン	疎林	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ヒシン	披針	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ヨウザイ	用材	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ナデ	ナデ	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	ラッセル	ラッセル	名詞-固有名詞-人名-一般	Russell	固	x.xxxx					1	0.084
OC	ゲホ	げほ	副詞		和	x.xxxx					1	0.084
OC	ソンガ	ソンガ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	コテン	こてん	副詞		和	x.xxxx					1	0.084
OC	ヤガラ	矢柄	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ケウトイ	気疎い	形容詞-一般		和	x.xxxx					1	0.084
OC	コウゴウ	交合	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	サクラソウ	桜草	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	シュッチン	出陳	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	チラリズム	ちらリズム	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	ウケザラ	受け皿	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヘンオン	変温	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ハヤシカタ	囃子方	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヨウム	洋鵡	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	コダチ	木立ち	名詞-普通名詞-一般		和	1.5270	体	自然	天地	地相	1	0.084
OC	ナカオトコ	中男	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヨウゾン	溶存	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	ウシナイカケル	失い掛ける	動詞-一般		和	2.1250	用	関係	存在	消滅	1	0.084
OC	ヤケイ	野鶏	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ニョウセキ	尿石	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ジュンナ	ジュンナ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	ワセイ	和製	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	カクチョウ	格調	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	タンタン	眈眈	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	オウマ	牡馬	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	メスシマ	雌縞	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	イマキ	イマキ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ドウジマ	ドウジマ	名詞-固有名詞-地名-一般		固	1.2590	体	主体	公私	固有地名	1	0.084
OC	カイタク	開拓	名詞-普通名詞-サ変可能		漢	1.3300	体	活動	生活	文化・歴史・風俗	1	0.084
OC	ペチュニア	ペチュニア	名詞-普通名詞-一般	petunia	外	x.xxxx					1	0.084
OC	カナコ	カナコ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	クロハ	クロハ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	シガ	翅芽	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	エイソウ	営巣	名詞-普通名詞-サ変可能		漢	1.3333	体	活動	生活	住生活	1	0.084
OC	オウアリ	王蟻	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	フクオウ	副王	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	フンプン	芬々	形状詞-タリ		漢	x.xxxx					1	0.084
OC	モライウケル	貰い受ける	動詞-一般		和	x.xxxx					1	0.084
OC	ヒナダン	雛壇	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	リピドーシス	リピドーシス	名詞-普通名詞-一般	lipidosis	外	x.xxxx					1	0.084
OC	ジョウジュウ	常住	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	シュアンシュアン	シュアンシュアン	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ハクセイ	剥製	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ショクセイ	植生	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ナニー	ナニー	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	シュカン	種間	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ウスメ	薄目	名詞-普通名詞-一般		和	1.3393	体	活動	生活	口・鼻・目の動作	1	0.084
OC	タニエ	タニエ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	キタバヤシ	キタバヤシ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	カーテリス	カーテリス	名詞-固有名詞-人名-一般	Carteris	固	x.xxxx					1	0.084
OC	マダニ	真壁蝨	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	トロ	吐露	名詞-普通名詞-サ変可能		漢	1.1210	体	関係	存在	出没	1	0.084
OC	トレリス	トレリス	名詞-普通名詞-一般	trellis	外	x.xxxx					1	0.084
OC	パーゴラ	パーゴラ	名詞-普通名詞-一般	pergola	外	x.xxxx					1	0.084
OC	ゼンジ	善事	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	アイリ	アイリ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	アカムシ	赤虫	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	パファー	パファー	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	ドウサン	ドウサン	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	ミトガメル	見咎める	動詞-一般		和	2.3135	用	活動	言語	批評・弁解	1	0.084
OC	ジュカン	樹幹	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	リュウボク	立木	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	チェンジング	チェンジング	名詞-普通名詞-一般	changing	外	x.xxxx					1	0.084
OC	フサザキ	房咲き	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	イッキ	一季	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	タシュ	他種	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	エダサキ	枝先	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ミカエシ	見返し	名詞-普通名詞-一般		和	1.3160	体	活動	言語	文献・図書	1	0.084
OC	マシタ	マシタ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ラッキー	ラッキー	名詞-固有名詞-一般		固	3.3310	相	活動	生活	人生・禍福	1	0.084
OC	カミ	上	名詞-普通名詞-一般		和	1.3300	体	活動	生活	文化・歴史・風俗	1	0.084
OC	クダリ	件	名詞-普通名詞-一般		和	1.1000	体	関係	事柄	事柄	1	0.084
OC	アクジン	悪神	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	シーオービー	ＣＯＢ	名詞-普通名詞-一般		記号	x.xxxx					1	0.084
OC	ヌレネズミ	濡れ鼠	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	カラトウ	辛党	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	チワシバ	チワ柴	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	コブクロ	小袋	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヤクダイ	薬代	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ホリスティック	ホリスティック	名詞-普通名詞-一般	holistic	外	x.xxxx					1	0.084
OC	ウシガエル	牛蛙	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ポメ	ポメ	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	アソビツカレル	遊び疲れる	動詞-一般		和	x.xxxx					1	0.084
OC	ミズクラゲ	水水母	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	アカクラゲ	赤水母	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	キズツケル	傷付ける	動詞-一般		和	2.1344	用	関係	様相	支障・損じ・荒廃	1	0.084
OC	ドウタイ	同胎	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ネ	根	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ウィッキー	ウィッキー	名詞-固有名詞-人名-一般		固	x.xxxx					1	0.084
OC	オトシンクルス	オトシンクルス	名詞-普通名詞-一般	Otocinclus	外	x.xxxx					1	0.084
OC	ヒキツブス	轢き潰す	動詞-一般		和	x.xxxx					1	0.084
OC	ツマダテル	爪立てる	動詞-一般		和	x.xxxx					1	0.084
OC	ブンケツ	分蘖	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	ホバラミ	穂孕み	名詞-普通名詞-サ変可能		和	x.xxxx					1	0.084
OC	カッチャク	活着	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	アヤネ	アヤネ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	サダコ	サダコ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	モールド	モールド	名詞-普通名詞-一般	mold	外	x.xxxx					1	0.084
OC	サンソ	サンソ	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ウメキゴエ	呻き声	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	クリル	クリル	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	テイケン	定見	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	キュウキュウ	きゅうきゅう	副詞		和	x.xxxx					1	0.084
OC	コガメ	子亀	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヘルスケア	ヘルスケア	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	チャマ	チャマ	名詞-固有名詞-人名-一般		固	x.xxxx					1	0.084
OC	マチビト	待ち人	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	キシマ	キシマ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC		（‐＾０＾‐）	補助記号-ＡＡ-顔文字		記号	x.xxxx					1	0.084
OC	コッカー	コッカー	名詞-普通名詞-一般	cocker	外	x.xxxx					1	0.084
OC	シーエルイー	ＣＬＥ	名詞-普通名詞-一般		記号	x.xxxx					1	0.084
OC	オティック	オティック	名詞-普通名詞-一般	otic	外	x.xxxx					1	0.084
OC	ジコン	耳根	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC		（´ゝ∀・｀）	補助記号-ＡＡ-顔文字		記号	x.xxxx					1	0.084
OC	ロウビョウ	老猫	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	マンエツ	満悦	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	イショク	医食	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	フルフル	ふるふる	副詞		和	x.xxxx					1	0.084
OC	ソリュウ	粗粒	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	リュウド	粒度	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	クスリガワリ	薬代わり	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	タカジョウ	鷹匠	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	ヤマグラシ	山暮	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ゲンカク	原核	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ゲンセイ	原生	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ゲンキ	原基	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ビデリン	ビデ倫	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ハタノ	ハタノ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	マレー	マレー	名詞-固有名詞-人名-一般	Murray	固	x.xxxx					1	0.084
OC	カワムケ	皮剥け	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ムネタカ	ムネタカ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	モトユイ	元結い	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ハルトリ	ハルトリ	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	キョウタン	驚嘆	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	ルオ	ルオ	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ウトリ	ウトリ	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	ラママ	ラママ	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	エログ	エログ	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	オカノ	オカノ	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	チャボ	チャボ	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	エサネライ	餌狙い	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	サイエン	才媛	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ガン	ガン	名詞-固有名詞-人名-姓		固	1.4551	体	生産物	道具	武器	1	0.084
OC	クマンバチ	熊ん蜂	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヤマソダチ	山育ち	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ギンリョウ	ギンリョウ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	キャトル	キャトル	名詞-普通名詞-一般	quatre	外	x.xxxx					1	0.084
OC	キンギョ	キンギョ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	ゲンチュウ	原虫	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	コマツ	小松	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	マルコシアス	マルコシアス	名詞-固有名詞-一般	Marchosias	固	x.xxxx					1	0.084
OC	ヨタカ	夜鷹	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヨシカワ	ヨシカワ	名詞-固有名詞-地名-一般		固						1	0.084
OC	ニョホウ	女峰	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ノコ	鋸	名詞-普通名詞-一般		和	1.4550	体	生産物	道具	刃物	1	0.084
OC	ワサビアジ	山葵味	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ノーザン	ノーザン	名詞-普通名詞-一般	northern	外	x.xxxx					1	0.084
OC	テースト	テースト	名詞-普通名詞-一般	taste	外	1.1342	体	関係	様相	調節	1	0.084
OC	ケツマンコ	けつまんこ	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	テイショウ	底床	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ヒポエステス	ヒポエステス	名詞-普通名詞-一般	hypoestes	外	x.xxxx					1	0.084
OC	ウチマキ	内巻き	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	シナ	科	名詞-普通名詞-一般		和	1.3074	体	活動	心	学問・学科	1	0.084
OC	シナ	科	名詞-普通名詞-一般		和	1.1100	体	関係	類	類・例	1	0.084
OC	ジョチュウ	除虫	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ピレトリン	ピレトリン	名詞-普通名詞-一般	pyrethrin	外	x.xxxx					1	0.084
OC	クツログ	寛ぐ	動詞-一般		和	x.xxxx					1	0.084
OC	ディフェンバキア	ディフェンバキア	名詞-普通名詞-一般	Dieffenbachia	外	x.xxxx					1	0.084
OC	アジアンタム	アジアンタム	名詞-普通名詞-一般	Adiantum	外	x.xxxx					1	0.084
OC	ヒペリカム	ヒペリカム	名詞-普通名詞-一般	Hypericum	外	x.xxxx					1	0.084
OC	セイキ	生気	名詞-普通名詞-一般		漢	1.3000	体	活動	心	心	1	0.084
OC	ムルイ	無類	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	インカク	陰核	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	フルウ	振るう	動詞-一般		和	2.1510	用	関係	作用	動き	1	0.084
OC	イシガメ	石亀	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ジイジイ	じいじい	副詞		和	x.xxxx					1	0.084
OC	ツメヤスリ	爪鑢	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヨークシャー	ヨークシャー	名詞-固有名詞-地名-一般	Yorkshire	固	x.xxxx					1	0.084
OC	コロガリデル	転がり出る	動詞-一般		和	x.xxxx					1	0.084
OC	ソウヨウ	掻痒	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	キョウスイ	恐水	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ビョウキ	病期	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	キンソウ	菌叢	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	エスレル	エスレル	名詞-普通名詞-一般	ethrel	外	x.xxxx					1	0.084
OC	ジュクキ	熟期	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	キンリョウ	金稜	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ロ	櫓	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ヒロイグイ	拾い食い	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ランラン	爛々	形状詞-タリ		漢	x.xxxx					1	0.084
OC	ウラヤミ	羨み	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヒデマサ	ヒデマサ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	スキンク	スキンク	名詞-普通名詞-一般	scincus	外	x.xxxx					1	0.084
OC	タイジ	タイジ	名詞-固有名詞-人名-名		固						1	0.084
OC	アリツク	有り付く	動詞-一般		和	x.xxxx					1	0.084
OC	バチン	ばちん	副詞		和	x.xxxx					1	0.084
OC	シャーミン	シャーミン	名詞-固有名詞-人名-一般		固	x.xxxx					1	0.084
OC	バイオマス	バイオマス	名詞-普通名詞-一般	biomass	外	x.xxxx					1	0.084
OC	モクシツ	木質	名詞-普通名詞-一般		漢	1.1330	体	関係	様相	性質	1	0.084
OC	エスオーエックス	ＳＯＸ	名詞-普通名詞-一般		記号	x.xxxx					1	0.084
OC	エコロジカル	エコロジカル	名詞-普通名詞-形状詞可能	ecological	外	x.xxxx					1	0.084
OC	ドルクス	ドルクス	名詞-普通名詞-一般	dorcus	外	x.xxxx					1	0.084
OC	イロムシ	色虫	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ギョイ	御衣	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	オナカガワ	御腹側	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ハナヅラ	鼻面	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ミズツクリ	水作り	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ベニカナメ	紅要	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ルリ	ルリ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	スプレー	スプレー	名詞-普通名詞-サ変可能	spray	外	x.xxxx					1	0.084
OC	エリオ	エリオ	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ブリード	ブリード	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ワケン	和犬	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	モミゴタエ	揉み応え	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ジュウ	従	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	エリオ	エリオ	名詞-固有名詞-人名-一般	Herriot	固	x.xxxx					1	0.084
OC	ユウサツ	誘殺	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	メトシマ	目年増	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	クチトシマ	口年増	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ツル	弦	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	フィカス	フィカス	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	フイリ	斑入り	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	カミコロス	噛み殺す	動詞-一般		和	x.xxxx					1	0.084
OC	フリフリ	振り振り	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ノソノソ	のそのそ	副詞		和	x.xxxx					1	0.084
OC	フカヤマ	フカヤマ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ツカ	ツカ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ケンケン	けんけん	副詞		和	x.xxxx					1	0.084
OC	エビミチ	エビ道	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	ヘビイチゴ	蛇苺	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	イケカエ	生け替え	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	アトラス	アトラス	名詞-固有名詞-人名-一般	Atlas	固	x.xxxx					1	0.084
OC	ホウチョウ	放鳥	名詞-普通名詞-サ変可能		漢	x.xxxx					1	0.084
OC	シロジマ	白縞	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヒゴウ	非業	名詞-普通名詞-一般		漢	1.1112	体	関係	類	因果	1	0.084
OC	ゲンタ	ゲンタ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	イケナカ	イケナカ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ミテグラ	幣	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ヘルペスウイルス	ヘルペスウイルス	名詞-普通名詞-一般	herpesvirus	外	x.xxxx					1	0.084
OC	ソクホウ	側方	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ソブリ	素振り	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	キャイン	きゃいん	副詞		和	x.xxxx					1	0.084
OC	ウチマタ	内股	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	イキ	イキ	名詞-固有名詞-人名-一般		固	1.2590	体	主体	公私	固有地名	1	0.084
OC	ネームプレート	ネームプレート	名詞-普通名詞-一般	nameplate	外	x.xxxx					1	0.084
OC	キョク	極	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	アジサシ	鯵刺し	名詞-普通名詞-一般		和	1.5502	体	自然	動物	鳥類	1	0.084
OC	クビヒモ	首紐	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	モジャモジャ	もじゃもじゃ	形状詞-一般		和	x.xxxx					1	0.084
OC	アバレデル	暴れ出る	動詞-一般		和	x.xxxx					1	0.084
OC	ニッスイ	日水	名詞-固有名詞-一般		固	x.xxxx					1	0.084
OC	アナザワ	アナザワ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ヌジェ	ヌジェ	名詞-固有名詞-人名-一般	NUGIER	固	x.xxxx					1	0.084
OC	ディーエーエックス	ＤＡＸ	名詞-普通名詞-一般		記号	x.xxxx					1	0.084
OC	カンシ	鉗子	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	タンジツ	短日	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ジャコウ	麝香	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	ヤマアラシ	山荒らし	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ハシ	ハシ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC		（￣ω￣；）	補助記号-ＡＡ-顔文字		記号	x.xxxx					1	0.084
OC	エロビ	エロビ	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	ドロハネ	泥撥ね	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ジニー	ジニー	名詞-固有名詞-人名-一般	Jinny	固	x.xxxx					1	0.084
OC	ワグリ	ワグリ	名詞-固有名詞-人名-姓		固	x.xxxx					1	0.084
OC	ハナバシラ	鼻柱	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	カブシマ	カブシマ	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	マグアンプ	マグアンプ	名詞-普通名詞-一般		固	x.xxxx					1	0.084
OC		（／・・）	補助記号-ＡＡ-顔文字		記号	x.xxxx					1	0.084
OC	フンヅマリ	糞詰まり	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	ティフ	ティフ	名詞-普通名詞-一般	tiff	外	x.xxxx					1	0.084
OC	ブルマスティフ	ブルマスティフ	名詞-普通名詞-一般	Bullmastiff	外	x.xxxx					1	0.084
OC	イヤシンボウ	卑しん坊	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	ハエトリ	蠅取り	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ジャラ	ジャラ	名詞-普通名詞-一般		外	x.xxxx					1	0.084
OC	ウロチョロ	うろちょろ	副詞		和	x.xxxx					1	0.084
OC	ネコジャラシ	猫じゃらし	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	チャバタケ	茶畑	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	コヤナギ	小柳	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	シギョ	仔魚	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	コグイ	子食い	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ナツアキ	夏秋	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	コウアン	考案	名詞-普通名詞-サ変可能		漢	1.3084	体	活動	心	計画・案	1	0.084
OC	アサバチ	浅鉢	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	ヤキシメ	焼き締め	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ハチサラ	鉢皿	名詞-普通名詞-一般		混	x.xxxx					1	0.084
OC	セイシ	整枝	名詞-普通名詞-サ変可能		漢	1.3810	体	活動	事業	農業・林業	1	0.084
OC	イロイロ	色々	副詞		和	x.xxxx					1	0.084
OC	カシラ	頭	名詞-普通名詞-一般		和	1.1962	体	関係	量	助数接辞	1	0.084
OC	ツチイロ	土色	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	キリ	キリ	名詞-固有名詞-人名-名		固	x.xxxx					1	0.084
OC	アンナン	アンナン	名詞-固有名詞-地名-一般		固	x.xxxx					1	0.084
OC	ゼンゴ	前後	名詞-普通名詞-副詞可能		漢	1.1650	体	関係	時間	順序	1	0.084
OC	シホウ	刺胞	名詞-普通名詞-一般		漢	x.xxxx					1	0.084
OC	シロガヤ	白がや	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	クロガヤ	黒がや	名詞-普通名詞-一般		和	x.xxxx					1	0.084
OC	ウデナガ	腕長	名詞-普通名詞-一般		和	x.xxxx					1	0.084
