register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OT	ツキミ	月見		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	プクリ	ぷくり		副詞	和	x.xxxx					1	0.893
OT	コンド	今度		名詞-普通名詞-副詞可能	漢	3.1641	相	関係	時間	現在	1	0.893
OT	アキバ	アキバ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	テルヨ	テルヨ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	イケガキ	生け垣		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ツカイ	使い		接尾辞-名詞的-一般	和	1.2450	体	主体	成員	その他の仕手	1	0.893
OT	ジュモン	呪文		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ウッソウ	鬱蒼		形状詞-タリ	漢	x.xxxx					1	0.893
OT	ザツゼン	雑然		形状詞-タリ	漢	x.xxxx					1	0.893
OT	タチキ	立ち木		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カエ	替え		名詞-普通名詞-一般	和	1.1501	体	関係	作用	変換・交換	1	0.893
OT	ハズレ	外れ		名詞-普通名詞-一般	和	1.1742	体	関係	空間	中・隅・端	1	0.893
OT	ケイハイ	軽輩		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	マダン	魔弾		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	シャシュ	射手		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	カモク	寡黙		名詞-普通名詞-形状詞可能	漢	3.3100	相	活動	言語	言語活動	1	0.893
OT	ウェーバー	ウェーバー	Weber	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ロマン	ロマン		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	フキ	吹き		接尾辞-名詞的-一般	和	x.xxxx					1	0.893
OT	アンダーソン	アンダーソン	Anderson	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ジップ	実父		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	クノ	クノ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	シズオ	シズオ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ソウタイ	早退		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	ブギ	舞妓		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ミヤナカ	ミヤナカ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	チドリ	チドリ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ハシタナイ	はしたない		形容詞-一般	和	x.xxxx					1	0.893
OT	テンヨ	天与		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ドシツ	土質		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	オトアソビ	音遊び		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ニアゲ	荷揚げ		名詞-普通名詞-サ変可能	和	x.xxxx					1	0.893
OT	イシグミ	石組み		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	シタ	下		名詞-普通名詞-一般	和	3.1641	相	関係	時間	現在	1	0.893
OT	キッド	キッド	kid	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ニブネ	荷船		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	スナジ	砂地		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	サホド	然程		副詞	和	3.1920	相	関係	量	程度	1	0.893
OT	ペガサス	ペガサス	Pegasus	名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	パス	パス	pastel	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	1	0.893
OT	カサコ	笠こ		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	チョウホウ	重宝		名詞-普通名詞-サ変形状詞可能	漢	1.1346	体	関係	様相	難易・安危	1	0.893
OT	シゴク	至極		副詞	漢	3.1920	相	関係	量	程度	1	0.893
OT	アイーダ	アイーダ	Aida	名詞-固有名詞-人名-一般	固						1	0.893
OT	ウナサカ	ウナサカ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	チューバ	チューバ	tuba	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ウカビアガル	浮かび上がる		動詞-一般	和	2.1541	用	関係	作用	乗り降り・浮き沈み	1	0.893
OT	イコク	異国		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ズガ	図画		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	セ	セ		記号-一般	記号	1.2760	体	主体	機関	同盟・団体	1	0.893
OT	ビオラ	ビオラ	外国	名詞-固有名詞-人名-一般	固	1.4560	体	生産物	道具	楽器・レコードなど	1	0.893
OT	ヤド	宿		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カラテ	空手		名詞-普通名詞-一般	和	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ローズマリー	ローズマリー	rosemary	名詞-普通名詞-一般	外	1.4330	体	生産物	食料	調味料・こうじなど	1	0.893
OT	クライスラー	クライスラー		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ノウ	ノウ		記号-一般	記号	x.xxxx					1	0.893
OT	サーンス	サーンス		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ヒラヨシ	ヒラヨシ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	タケクニ	タケクニ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ウカンムリ	う冠		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カセン	加線		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	メヘテルハーネ	メヘテルハーネ	mehterhane	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	モリン	モリン	morin	名詞-普通名詞-一般	外						1	0.893
OT	ホール	ホール	khuur	名詞-普通名詞-一般	外	1.2660	体	主体	社会	教室・兵営など	1	0.893
OT	シタール	シタール	sitar	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	タブラー	タブラー	Tabla	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	カヤグム	カヤグム		名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ブドウ	武道		名詞-普通名詞-一般	漢	1.3374	体	活動	生活	スポーツ	1	0.893
OT	アルフー	アルフー	erhu	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ギ	技		接尾辞-名詞的-一般	漢	1.3374	体	活動	生活	スポーツ	1	0.893
OT	クサカンムリ	草冠		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	キュウドウ	弓道		名詞-普通名詞-一般	漢	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ブン	ブン		記号-一般	記号	x.xxxx					1	0.893
OT	バドミントン	バドミントン	badminton	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ジャスミン	ジャスミン	jasmine	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ツキタテル	突き立てる		動詞-一般	和	x.xxxx					1	0.893
OT	ユビサス	指差す		動詞-一般	和	2.3392	用	活動	生活	手足の動作	1	0.893
OT	セメル	責める		動詞-一般	和	x.xxxx					1	0.893
OT	ネンネン	ねんねん		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ウチアイ	打ち合い		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	タネトリ	種取り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ネンネ	ねんね		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	モリ	守り		名詞-普通名詞-一般	和	1.3560	体	活動	交わり	攻防	1	0.893
OT	デンデン	でんでん		副詞	和	x.xxxx					1	0.893
OT	カッコウ	格好		名詞-普通名詞-一般	漢	3.1332	相	関係	様相	良不良・適不適	1	0.893
OT	ユウゴハン	夕御飯		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	ミセアウ	見せ合う		動詞-一般	和	2.3092	用	活動	心	見せる	1	0.893
OT	ユウガタ	夕方		名詞-普通名詞-副詞可能	和	3.1635					1	0.893
OT	マッタリ	まったり		副詞	和	x.xxxx					1	0.893
OT	テッキン	鉄琴		名詞-普通名詞-一般	漢	1.4560	体	生産物	道具	楽器・レコードなど	1	0.893
OT	オオシゴト	大仕事		名詞-普通名詞-一般	和	1.3320	体	活動	生活	労働・作業・休暇	1	0.893
OT	ガカリ	掛かり		接尾辞-名詞的-一般	和	1.1951	体	関係	量	群・組・対	1	0.893
OT	モタレカカル	凭れ掛かる		動詞-一般	和	x.xxxx					1	0.893
OT	フンパーディンク	フンパーディンク	Humperdinck	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ノブアキ	ノブアキ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ミキ	幹		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カンズル	感ずる		動詞-一般	混	x.xxxx					1	0.893
OT	ココロザシ	志		名詞-普通名詞-一般	和	1.3045	体	活動	心	意志	1	0.893
OT	パフ	パフ		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	タカハラ	タカハラ		名詞-固有名詞-人名-姓	固						1	0.893
OT	ヤーロウ	ヤーロウ	Yarrow	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	レナード	レナード	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	リプトン	リプトン	Lipton	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ボウフウ	防風		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	コンチュウ	昆虫		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	シュツジョウ	出場		名詞-普通名詞-サ変可能	漢	1.1210	体	関係	存在	出没	1	0.893
OT	スランプ	スランプ	slump	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	マンセイ	慢性		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	アサカゼ	朝風		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	フェイント	フェイント	feint	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	オヒレ	尾鰭		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ブロック	ブロック	block	名詞-普通名詞-サ変可能	外	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ハシリ	走り		名詞-普通名詞-一般	和	1.1522	体	関係	作用	走り・飛び・流れなど	1	0.893
OT	ハバトビ	幅跳び		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ジュショウ	授賞		名詞-普通名詞-サ変可能	漢	1.3682	体	活動	待遇	賞罰	1	0.893
OT	フミキリ	踏み切り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	トケアワセル	溶け合わせる		動詞-一般	和	x.xxxx					1	0.893
OT	ノック	ノック	knock	名詞-普通名詞-サ変可能	外	1.3121	体	活動	言語	合図・挨拶	1	0.893
OT	オモイデ	思い出		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	タカラモノ	宝物		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	フラツク	ふらつく		動詞-一般	和	2.3392	用	活動	生活	手足の動作	1	0.893
OT	ハタ	機		名詞-普通名詞-一般	和	1.4620	体	生産物	機械	電気器具・部品	1	0.893
OT	ヒライ	ヒライ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	タミコ	タミコ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	フィギュア	フィギュア	figure	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	チドリ	千鳥		名詞-普通名詞-一般	和	1.5502	体	自然	動物	鳥類	1	0.893
OT	カシマ	カシマ		名詞-固有名詞-人名-姓	固	1.2590	体	主体	公私	固有地名	1	0.893
OT	メイシュウ	メイシュウ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ヒロタ	ヒロタ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	リュウタロウ	リュウタロウ		名詞-固有名詞-人名-名	固						1	0.893
OT	トウトイ	尊い		形容詞-一般	和	x.xxxx					1	0.893
OT	カガ	カガ		名詞-固有名詞-人名-姓	固						1	0.893
OT	キヨタカ	キヨタカ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ナレシタシム	馴れ親しむ		動詞-一般	和	x.xxxx					1	0.893
OT	ウメサキ	ウメサキ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	サライ	再来		接頭辞	漢	x.xxxx					1	0.893
OT	セイ	星		名詞-普通名詞-一般	漢	1.5210	体	自然	天地	天体	1	0.893
OT	ブッキラボウ	ぶっきらぼう		名詞-普通名詞-形状詞可能	混	3.3030	相	活動	心	表情・態度	1	0.893
OT	マリ	マリ		名詞-固有名詞-人名-名	固						1	0.893
OT	ジオジオ	ジオジオ		名詞-固有名詞-一般	固	x.xxxx					1	0.893
OT	パンジー	パンジー	pansy	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	スギモト	スギモト		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	リュウイチ	リュウイチ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	1	0.893
OT	ヤラス	遣らす		動詞-一般	和	x.xxxx					1	0.893
OT	カナラズ	必ず		副詞	和	x.xxxx					1	0.893
OT	サクシャ	作者		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	キョウカ	教科		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ファイナル	ファイナル	final	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT		Ⅳ		補助記号-一般	記号	x.xxxx					1	0.893
OT	ウエマツ	ウエマツ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ススム	進む		動詞-一般	和	3.1500	相	関係	作用	作用・変化	1	0.893
OT	オギクボ	オギクボ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	カズアキ	カズアキ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ピョンピョコ	ぴょんぴょこ		副詞	和	x.xxxx					1	0.893
OT	ボール	ボール	ball	名詞-普通名詞-一般	外	1.3374	体	活動	生活	スポーツ	1	0.893
OT	ホルヘ	ホルヘ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ミルチベルク	ミルチベルク	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ゴマカス	ごまかす		動詞-一般	混	2.3071	用	活動	心	論理・証明・偽り・誤り・訂正など	1	0.893
OT	タカ	鷹		名詞-普通名詞-一般	和	1.5502	体	自然	動物	鳥類	1	0.893
OT	ヒョウチュウ	表中		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ハン	版		名詞-普通名詞-助数詞可能	漢	x.xxxx					1	0.893
OT	ウゲゲ	うげげ		感動詞-一般	和	x.xxxx					1	0.893
OT	トビオリル	飛び下りる		動詞-一般	和	x.xxxx					1	0.893
OT	ウデタテ	腕立て		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ダイシ	台紙		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	バレン	馬楝		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ピョコン	ぴょこん		副詞	和	x.xxxx					1	0.893
OT	ブルクミュラー	ブルクミュラー		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	イワヤ	イワヤ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	サザナミ	サザナミ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ツク	付く		動詞-非自立可能	和	2.3100	用	活動	言語	言語活動	1	0.893
OT	サヌキ	サヌキ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	1	0.893
OT	イイノ	イイノ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	カイモン	カイモン		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	ドウドウ	堂々		副詞	漢	x.xxxx					1	0.893
OT	ネムタイ	眠たい		形容詞-一般	和	x.xxxx					1	0.893
OT	シキ	式		接尾辞-名詞的-一般	漢	1.3081	体	活動	心	方法	1	0.893
OT	ホップ	ホップ	hop（草）	名詞-普通名詞-一般	外	1.1522	体	関係	作用	走り・飛び・流れなど	1	0.893
OT	ツミカサネル	積み重ねる		動詞-一般	和	x.xxxx					1	0.893
OT	テツキ	手付き		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	アルチーナ	アルチーナ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	メヌエット	メヌエット	menuetto	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	イルカ	海豚		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ザンブラコ	ざんぶらこ		副詞	和	x.xxxx					1	0.893
OT	アズマ	アズマ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	タツオ	タツオ		名詞-固有名詞-人名-名	固						1	0.893
OT	ワカマツ	ワカマツ		名詞-固有名詞-人名-姓	固	1.2390	体	主体	人物	固有人名	1	0.893
OT	マサシ	マサシ		名詞-固有名詞-人名-名	固						1	0.893
OT	アガタ	アガタ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	チラリ	ちらり		副詞	和	x.xxxx					1	0.893
OT	ユミコ	ユミコ		名詞-固有名詞-人名-名	固						1	0.893
OT	ソウフウ	送風		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	ビ	ビ		記号-一般	記号	x.xxxx					1	0.893
OT	ミニゲーム	ミニゲーム		名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	オトアツメ	音集め		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ウツ	打つ		動詞-一般	和	1.3374	体	活動	生活	スポーツ	1	0.893
OT	パドル	パドル	paddle	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	チャイロ	茶色		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	ヤナダ	ヤナダ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	タダシ	タダシ		名詞-固有名詞-人名-名	固						1	0.893
OT	タク	焚く		動詞-一般	和	x.xxxx					1	0.893
OT	オーボエ	オーボエ	oboe	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	マキカケル	巻き掛ける		動詞-一般	和	x.xxxx					1	0.893
OT	バディネリ	バディネリ	badinerie	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ガボット	ガボット	gavotte	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ラモー	ラモー	Rameau	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ヤマオク	山奥		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	アルフォンソ	アルフォンソ	Alfonso	名詞-固有名詞-人名-一般	固						1	0.893
OT	フウ	ふう		副詞	和	3.5030	相	自然	自然	音	1	0.893
OT	クロール	クロール	crawl	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	フキクラベル	吹き比べる		動詞-一般	和	x.xxxx					1	0.893
OT	トビコス	飛び越す		動詞-一般	和	x.xxxx					1	0.893
OT	タヌキジル	狸汁		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ションボリ	しょんぼり		副詞	和	x.xxxx					1	0.893
OT	ヨシオ	ヨシオ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ワナ	罠		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	タケイ	タケイ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	フォスター	フォスター	Foster	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ナガサキ	ナガサキ		名詞-固有名詞-人名-姓	固	1.2590	体	主体	公私	固有地名	1	0.893
OT	キョウタロウ	キョウタロウ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	コワゴワ	怖々		副詞	和	x.xxxx					1	0.893
OT	キャア	きゃあ		感動詞-一般	和	4.3000	他		感動	感動	1	0.893
OT	イタズラモノ	悪戯者		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	クルリクルリ	くるりくるり		副詞	和	x.xxxx					1	0.893
OT	カベカザリ	壁飾り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ハワイアン	ハワイアン	Hawaiian	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	パラダイス	パラダイス	paradise	名詞-普通名詞-一般	外	1.2600	体	主体	社会	社会・世界	1	0.893
OT	クツシタ	靴下		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ナカヨク	仲良く		副詞	和	x.xxxx					1	0.893
OT	ポーズ	ポーズ	pause	名詞-普通名詞-一般	外	1.1800	体	関係	形	形・型・姿・構え	1	0.893
OT	テジナ	手品		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	クリクリ	くりくり		副詞	和	3.3390	相	活動	生活	身振り・立ち居・動作（手足・口・鼻・目）	1	0.893
OT	ガイーヌ	ガイーヌ	Gayane	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ハチャトゥリアン	ハチャトゥリアン	Khachaturian	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	トモコ	トモコ		名詞-固有名詞-人名-名	固						1	0.893
OT	フリスト	フリスト		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ネジャルコフ	ネジャルコフ	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ソリ	橇		名詞-普通名詞-一般	和	1.4650	体	生産物	機械	乗り物（陸上）	1	0.893
OT	ロクガ	録画		名詞-普通名詞-サ変可能	漢	1.3851	体	活動	事業	練り・塗り・撃ち・録音・撮影	1	0.893
OT	ディフェンダー	ディフェンダー	defender	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ヤブレ	破れ		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ヒノエマタ	ヒノエマタ		名詞-固有名詞-地名-一般	固	x.xxxx					1	0.893
OT	マイバン	毎晩		名詞-普通名詞-副詞可能	漢	x.xxxx					1	0.893
OT	ノレン	暖簾		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ヒヤシンス	ヒヤシンス	hyacinth	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	レター	レター	letter	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ルアー	ルアー	lure	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	バルサ	バルサ	balsa	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	コンコーネ	コンコーネ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ヒビノ	ヒビノ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	コズエ	コズエ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ウエハラ	ウエハラ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ヤ	家		名詞-普通名詞-一般	和	1.4400	体	生産物	住居	住居	1	0.893
OT	ヘッディング	ヘッディング	heading	名詞-普通名詞-サ変可能	外	x.xxxx					1	0.893
OT	キャンドル	キャンドル	candle	名詞-普通名詞-一般	外	1.4600	体	生産物	機械	灯火	1	0.893
OT	ルミナリエ	ルミナリエ	luminarie	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	バレリオ	バレリオ	Valerio	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	フェスティ	フェスティ		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	イマオカ	イマオカ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ヒロカズ	ヒロカズ		名詞-固有名詞-人名-名	固						1	0.893
OT	チンコン	鎮魂		名詞-普通名詞-一般	漢	1.3360	体	活動	生活	行事・式典・宗教的行事	1	0.893
OT	キレコム	切れ込む		動詞-一般	和	x.xxxx					1	0.893
OT	テラッシャル	てらっしゃる		助動詞	和						1	0.893
OT	ココチヨイ	心地良い		形容詞-一般	和	x.xxxx					1	0.893
OT	シゲキ	詩劇		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	フジシロ	フジシロ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	キヨジ	キヨジ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ユタカ	ユタカ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	1	0.893
OT	ナミ	ナミ		名詞-固有名詞-人名-名	固						1	0.893
OT	ワカレメ	分かれ目		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	カクレンボウ	隠れん坊		名詞-普通名詞-一般	混	1.3370	体	活動	生活	遊楽	1	0.893
OT	タイヤキ	鯛焼き		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	モトノブ	モトノブ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	キミヒサ	キミヒサ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	コタツムリ	こたつむり		名詞-普通名詞-一般	混	x.xxxx					1	0.893
OT	エイ	エイ		記号-一般	記号	1.3800	体	活動	事業	事業・業務	1	0.893
OT	ビルアウト	ビルアウト		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	レランド	レランド	外国	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	クランダーマン	クランダーマン		名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	ヒヤス	冷やす		動詞-一般	和	x.xxxx					1	0.893
OT	ウイット	ウイット	wit	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	カラダヅクリ	体作り		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ドゥー	ドゥー	do	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	ジツギ	実技		名詞-普通名詞-一般	漢	1.3421	体	活動	行為	才能	1	0.893
OT	イバル	威張る		動詞-一般	混	2.3030	用	活動	心	表情・態度	1	0.893
OT	ソラヤマ	ソラヤマ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ハジメ	ハジメ		名詞-固有名詞-人名-名	固						1	0.893
OT	カタラウ	語らう		動詞-一般	和	2.3131	用	活動	言語	話・談話	1	0.893
OT	ロゴタイプ	ロゴタイプ	logotype	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	カミブクロ	紙袋		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	ペドロ	ペドロ	Pedro	名詞-固有名詞-人名-一般	固	x.xxxx					1	0.893
OT	オリエンテーション	オリエンテーション	orientation	名詞-普通名詞-一般	外	x.xxxx					1	0.893
OT	イシヤマ	イシヤマ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	トシロウ	トシロウ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ナカサ	ナカサ		名詞-固有名詞-人名-姓	固	x.xxxx					1	0.893
OT	ウッタエカケル	訴え掛ける		動詞-一般	和	x.xxxx					1	0.893
OT	マツモト	マツモト		名詞-固有名詞-人名-姓	固						1	0.893
OT	アツコ	アツコ		名詞-固有名詞-人名-名	固						1	0.893
OT	ショキ	諸器		名詞-普通名詞-一般	漢	x.xxxx					1	0.893
OT	ジセイ	自制		名詞-普通名詞-サ変可能	漢	x.xxxx					1	0.893
OT	トリモドス	取り戻す		動詞-一般	和	2.1211	用	関係	存在	発生・復活	1	0.893
OT	ヒラノ	ヒラノ		名詞-固有名詞-人名-姓	固						1	0.893
OT	ユカリ	ユカリ		名詞-固有名詞-人名-名	固	x.xxxx					1	0.893
OT	ヒヤ	冷や		名詞-普通名詞-一般	和	x.xxxx					1	0.893
OT	キキアウ	聞き合う		動詞-一般	和	x.xxxx					1	0.893
